OID_,LAYER,LAT,LON
10799,Noddy species,-16.6068576367,145.973396067
10800,Noddy species,-16.606854371,145.973396301
10801,Noddy species,-16.6068557411,145.973399201
10802,Noddy species,-16.6068527757,145.973399396
10803,Noddy species,-16.6068523252,145.973403834
10804,Noddy species,-16.6068561727,145.973408447
10805,Noddy species,-16.6068571299,145.973411172
10806,Noddy species,-16.606849341,145.973402977
10807,Noddy species,-16.6068478771,145.973406092
10808,Noddy species,-16.6068559475,145.973380943
10809,Noddy species,-16.6068408953,145.973378374
10810,Noddy species,-16.606824473,145.973379756
10811,Noddy species,-16.6068262372,145.97337958
10812,Onychoprion,-16.6068334442,145.973398559
10813,Onychoprion,-16.6068283017,145.973400739
10814,Onychoprion,-16.6067359613,145.973380281
10815,Onychoprion,-16.6067233302,145.973382305
10816,Onychoprion,-16.6067184317,145.973379717
10817,Onychoprion,-16.6067153536,145.973382481
10818,Onychoprion,-16.6067174369,145.9733854
10819,Onychoprion,-16.6067132516,145.97338505
10820,Onychoprion,-16.6067120504,145.973387892
10821,Onychoprion,-16.6067145841,145.973388009
10822,Noddy species,-16.606731851,145.973379133
10823,Noddy species,-16.6067130451,145.973380086
10824,Noddy species,-16.6067041114,145.97337925
10825,Noddy species,-16.6066997947,145.97338143
10826,Noddy species,-16.6066938826,145.973380145
10827,Noddy species,-16.606690204,145.973383434
10828,Noddy species,-16.6066948961,145.973394763
10829,Noddy species,-16.6066992128,145.973385615
10830,Onychoprion,-16.6066887589,145.973380009
10831,Onychoprion,-16.6067092352,145.973381975
10832,Onychoprion,-16.6067095167,145.973385108
10833,Onychoprion,-16.6067061384,145.973384524
10834,Onychoprion,-16.6067075835,145.973388164
10835,Onychoprion,-16.6067034357,145.973387288
10836,Onychoprion,-16.6067070768,145.973391006
10837,Onychoprion,-16.6067045243,145.973393147
10838,Onychoprion,-16.6067054627,145.973397469
10839,Onychoprion,-16.606699363,145.973394724
10840,Onychoprion,-16.6067005079,145.973390598
10841,Onychoprion,-16.6066958908,145.973391045
10842,Onychoprion,-16.6066948774,145.973388048
10843,Onychoprion,-16.6066916117,145.973386919
10844,Onychoprion,-16.6066990815,145.973398559
10845,Onychoprion,-16.6067014651,145.973401712
10846,Onychoprion,-16.6066993818,145.973402218
10847,Onychoprion,-16.6066957595,145.973404554
10848,Onychoprion,-16.6066946709,145.973406014
10849,Onychoprion,-16.6066913677,145.973405663
10850,Onychoprion,-16.6066902603,145.973400447
10851,Onychoprion,-16.6066853806,145.973410958
10852,Onychoprion,-16.6066804632,145.973391843
10853,Onychoprion,-16.606691987,145.973412573
10854,Onychoprion,-16.606682265,145.973413021
10855,Onychoprion,-16.6066943331,145.973416174
10856,Onychoprion,-16.6066855682,145.97341598
10857,Noddy species,-16.6066877829,145.973385731
10858,Noddy species,-16.6066869196,145.973386374
10859,Noddy species,-16.6066836539,145.973392875
10860,Noddy species,-16.6066872762,145.97340578
10861,Noddy species,-16.6066746075,145.973393167
10862,Brown Booby,-16.6066758838,145.973404418
10863,Crested Tern adult free standing,-16.6066744198,145.973379717
10864,Onychoprion,-16.606661282,145.973404573
10865,Noddy species,-16.6066095,145.973405683
10866,Noddy species,-16.6066069851,145.973389741
10867,Crested Tern adult free standing,-16.6066034191,145.973385069
10868,Crested Tern adult free standing,-16.6065973757,145.973410627
10869,Crested Tern adult free standing,-16.6065898308,145.973400933
10870,Crested Tern adult free standing,-16.6065762988,145.973400739
10871,Crested Tern adult free standing,-16.6065877287,145.97340942
10872,Crested Tern adult free standing,-16.6065863399,145.973395366
10873,Crested Tern adult free standing,-16.6065788888,145.97339449
10874,Crested Tern runner,-16.6065960994,145.973377965
10875,Crested Tern runner,-16.6065828489,145.973386841
10876,Crested Tern runner,-16.6065872971,145.973396865
10877,Crested Tern runner,-16.6065804654,145.973394529
10878,Crested Tern runner,-16.6065801275,145.973412924
10879,Crested Tern runner,-16.6065750225,145.973386198
10880,Crested Tern runner,-16.6065636114,145.973389527
10881,Crested Tern runner,-16.60655967,145.973381605
10882,Crested Tern runner,-16.6065569298,145.973380826
10883,Crested Tern runner,-16.6065567609,145.973390383
10884,Crested Tern runner,-16.6065533263,145.973401147
10885,Crested Tern adult free standing,-16.6065667269,145.97338797
10886,Crested Tern adult free standing,-16.606562748,145.973392817
10887,Crested Tern adult free standing,-16.6064749308,145.973443347
10888,Crested Tern adult free standing,-16.6064758505,145.973435659
10889,Crested Tern adult free standing,-16.6064771079,145.973441245
10890,Crested Tern adult free standing,-16.606484315,145.973444729
10891,Crested Tern adult free standing,-16.606484803,145.973439882
10892,Crested Tern adult free standing,-16.6064844839,145.973433479
10893,Crested Tern adult free standing,-16.6064806176,145.973432817
10894,Crested Tern adult free standing,-16.606477671,145.973427989
10895,Crested Tern adult free standing,-16.6064808429,145.973426919
10896,Crested Tern adult free standing,-16.6064866235,145.973424895
10897,Crested Tern adult free standing,-16.6064896828,145.973419697
10898,Crested Tern adult free standing,-16.6064887068,145.973428398
10899,Crested Tern adult free standing,-16.6064887631,145.973432427
10900,Crested Tern runner,-16.6064711771,145.9734276
10901,Crested Tern runner,-16.6064804863,145.973416252
10902,Crested Tern runner,-16.6064888006,145.973406383
10903,Crested Tern runner,-16.6064851033,145.973426413
10904,Crested Tern runner,-16.6064825132,145.973436126
10905,Crested Tern runner,-16.6064810305,145.973438072
10906,Crested Tern runner,-16.6064861168,145.973440992
10907,Crested Tern runner,-16.6064997238,145.973419055
10908,Crested Tern runner,-16.6064983537,145.973445119
10909,Crested Tern other,-16.6064880687,145.973422637
10910,Crested Tern adult free standing,-16.6064923291,145.973423882
10911,Crested Tern adult free standing,-16.6064941496,145.973429839
10912,Crested Tern adult free standing,-16.6064972839,145.973427075
10913,Crested Tern adult free standing,-16.6064988042,145.973420126
10914,Crested Tern adult free standing,-16.606522321,145.973442452
10915,Crested Tern adult free standing,-16.6065270694,145.97344399
10916,Crested Tern adult free standing,-16.6065346518,145.973419308
10917,Crested Tern runner,-16.6065148887,145.973438325
10918,Crested Tern runner,-16.6065247233,145.973427951
10919,Crested Tern runner,-16.6065278952,145.973443347
10920,Crested Tern runner,-16.6065138752,145.973427211
10921,Crested Tern runner,-16.606553026,145.973421002
10922,Crested Tern runner,-16.606572958,145.973438345
10923,Crested Tern runner,-16.6065668583,145.973447454
10924,Crested Tern runner,-16.6065657885,145.973450763
10925,Crested Tern runner,-16.6065621287,145.973447007
10926,Crested Tern other,-16.6065436794,145.973435269
10927,Crested Tern adult free standing,-16.6065514119,145.973420554
10928,Crested Tern adult free standing,-16.6065569298,145.973429683
10929,Crested Tern adult free standing,-16.6065608524,145.973426257
10930,Crested Tern adult free standing,-16.6065641932,145.973425479
10931,Crested Tern adult free standing,-16.6065688665,145.973441556
10932,Crested Tern adult free standing,-16.6065693733,145.973419834
10933,Crested Tern adult free standing,-16.6065718131,145.973418938
10934,Crested Tern adult free standing,-16.6065753041,145.973445975
10935,Crested Tern adult free standing,-16.6065765428,145.973439766
10936,Crested Tern adult free standing,-16.6065769744,145.973434549
10937,Crested Tern adult free standing,-16.6065866965,145.973443367
10938,Crested Tern adult free standing,-16.6065871844,145.97342579
10939,Crested Tern adult free standing,-16.6065835809,145.973418666
10940,Crested Tern runner,-16.6065806718,145.973434491
10941,Crested Tern runner,-16.6065888173,145.973443445
10942,Crested Tern runner,-16.6066552198,145.973435425
10943,Noddy species,-16.606651316,145.973408894
10944,Noddy species,-16.6066519166,145.973410724
10945,Noddy species,-16.6066627647,145.973424914
10946,Noddy species,-16.6066619389,145.973432233
10947,Noddy species,-16.6066630087,145.973435094
10948,Noddy species,-16.6066638345,145.973434063
10949,Noddy species,-16.6066697277,145.973427444
10950,Noddy species,-16.6066704972,145.973420904
10951,Noddy species,-16.606674814,145.973414072
10952,Noddy species,-16.6066761841,145.973413527
10953,Noddy species,-16.6066747952,145.9734225
10954,Noddy species,-16.6066745512,145.973423941
10955,Noddy species,-16.6066741571,145.97343453
10956,Noddy species,-16.6066727307,145.973431201
10957,Noddy species,-16.6066713231,145.973434861
10958,Noddy species,-16.6066690145,145.973434549
10959,Noddy species,-16.6066689207,145.973438306
10960,Noddy species,-16.6066704785,145.973440583
10961,Noddy species,-16.6066715295,145.973437002
10962,Noddy species,-16.6066715107,145.973438189
10963,Noddy species,-16.6066735189,145.973442569
10964,Noddy species,-16.6066827905,145.97342215
10965,Noddy species,-16.6066859999,145.973425751
10966,Noddy species,-16.6066857184,145.973422715
10967,Noddy species,-16.6066883272,145.97342069
10968,Noddy species,-16.6066920246,145.973421488
10969,Noddy species,-16.6068106594,145.973438345
10970,Noddy species,-16.6068162712,145.973434199
10971,Noddy species,-16.6068182043,145.973427191
10972,Noddy species,-16.6068194055,145.973425732
10973,Noddy species,-16.6068188612,145.973422695
10974,Noddy species,-16.6068174161,145.973421079
10975,Noddy species,-16.6068203815,145.973420729
10976,Noddy species,-16.6068210196,145.973412223
10977,Noddy species,-16.6068249046,145.973418082
10978,Noddy species,-16.6068282079,145.973428262
10979,Noddy species,-16.6068301598,145.973428437
10980,Noddy species,-16.6068263686,145.973444671
10981,Noddy species,-16.6068264249,145.973446286
10982,Onychoprion,-16.6068153515,145.973429839
10983,Onychoprion,-16.6068167592,145.973424447
10984,Onychoprion,-16.6068208319,145.973434822
10985,Noddy species,-16.6068359404,145.973419795
10986,Noddy species,-16.6068373481,145.973416603
10987,Noddy species,-16.6068384929,145.973413547
10988,Noddy species,-16.6068415709,145.973413547
10989,Noddy species,-16.6068442548,145.973411016
10990,Noddy species,-16.6068471451,145.973412242
10991,Noddy species,-16.6068488343,145.973414189
10992,Noddy species,-16.6068462443,145.973416155
10993,Noddy species,-16.6068451557,145.973415902
10994,Noddy species,-16.6068403885,145.973415435
10995,Noddy species,-16.6068420965,145.973416466
10996,Noddy species,-16.6068394877,145.973417829
10997,Noddy species,-16.6068390372,145.973421021
10998,Noddy species,-16.6068417774,145.973420768
10999,Noddy species,-16.6068422466,145.973417809
11000,Crested Tern adult free standing,-16.6068440859,145.973422715
11001,Onychoprion,-16.606860771,145.973421313
11002,Onychoprion,-16.6068604895,145.973422656
11003,Onychoprion,-16.606866608,145.973416564
11004,Onychoprion,-16.6068684473,145.97342653
11005,Onychoprion,-16.6068698361,145.973423104
11006,Onychoprion,-16.6068576742,145.973422053
11007,Noddy species,-16.6068591006,145.973425829
11008,Noddy species,-16.606872764,145.973427853
11009,Noddy species,-16.6068684848,145.973438851
11010,Noddy species,-16.6068637364,145.973426024
11011,Noddy species,-16.6068809094,145.973428398
11012,Noddy species,-16.6068813974,145.973426315
11013,Noddy species,-16.6068847382,145.973425264
11014,Noddy species,-16.6068851136,145.973433479
11015,Crested Tern other,-16.6068994338,145.9734378
11016,Crested Tern adult free standing,-16.6068894115,145.973410199
11017,Crested Tern adult free standing,-16.6068919265,145.973415298
11018,Crested Tern adult free standing,-16.6069189717,145.973425128
11019,Onychoprion,-16.6069106949,145.973434043
11020,Onychoprion,-16.6069536932,145.973420749
11021,Crested Tern adult free standing,-16.6069328228,145.973411989
11022,Crested Tern adult free standing,-16.6069363888,145.973426335
11023,Crested Tern adult free standing,-16.6069609002,145.973423785
11024,Crested Tern adult free standing,-16.6069697401,145.973422676
11025,Crested Tern adult free standing,-16.6069676756,145.973443834
11026,Crested Tern runner,-16.6069523043,145.973432077
11027,Crested Tern runner,-16.6069677132,145.973408992
11028,Crested Tern runner,-16.6069735501,145.973408252
11029,Crested Tern runner,-16.6069649354,145.973420963
11030,Crested Tern other,-16.6069778105,145.973417109
11031,Noddy species,-16.6069797812,145.973424603
11032,Crested Tern other,-16.6069795185,145.973420418
11033,Crested Tern adult free standing,-16.606983854,145.973425187
11034,Crested Tern adult free standing,-16.6069820334,145.973436496
11035,Crested Tern adult free standing,-16.6069963349,145.973421644
11036,Onychoprion,-16.6070185755,145.973478287
11037,Crested Tern other,-16.6069797812,145.973471513
11038,Crested Tern runner,-16.6069733812,145.973471377
11039,Unknown species,-16.6069865378,145.973449245
11040,Crested Tern runner,-16.606968295,145.973457537
11041,Crested Tern runner,-16.6069618387,145.973475464
11042,Crested Tern adult free standing,-16.6069803818,145.973466141
11043,Crested Tern adult free standing,-16.6069696463,145.97347453
11044,Crested Tern adult free standing,-16.6069359195,145.973462481
11045,Crested Tern adult free standing,-16.6069341741,145.973463493
11046,Crested Tern adult free standing,-16.6069265166,145.973469839
11047,Crested Tern adult free standing,-16.6069292943,145.973481401
11048,Crested Tern runner,-16.6069475747,145.973464175
11049,Crested Tern runner,-16.6069471993,145.973467484
11050,Crested Tern runner,-16.6069431454,145.973468379
11051,Crested Tern runner,-16.6069375336,145.973478734
11052,Crested Tern runner,-16.6069277553,145.973463182
11053,Crested Tern runner,-16.6069352814,145.973467016
11054,Noddy species,-16.6069183148,145.973444846
11055,Noddy species,-16.6069191594,145.97344944
11056,Noddy species,-16.6069203793,145.973451075
11057,Noddy species,-16.6069186902,145.973451892
11058,Noddy species,-16.60690193,145.973466802
11059,Noddy species,-16.6068864086,145.973461216
11060,Noddy species,-16.6068845693,145.973469839
11061,Noddy species,-16.6068830303,145.973478579
11062,Noddy species,-16.606882486,145.973479883
11063,Crested Tern adult free standing,-16.6068989271,145.973466433
11064,Crested Tern adult free standing,-16.6069007852,145.973480778
11065,Noddy species,-16.6068645059,145.973459036
11066,Noddy species,-16.6068458314,145.97346834
11067,Noddy species,-16.606843917,145.973472486
11068,Noddy species,-16.6068403322,145.973471532
11069,Noddy species,-16.6068389997,145.973470403
11070,Noddy species,-16.6068419651,145.973473187
11071,Noddy species,-16.6068406513,145.97347453
11072,Noddy species,-16.6068450056,145.973475386
11073,Noddy species,-16.6068447428,145.973477138
11074,Noddy species,-16.6068422841,145.973478715
11075,Noddy species,-16.6068391686,145.973479338
11076,Noddy species,-16.6068413082,145.973481849
11077,Noddy species,-16.6068380988,145.97347852
11078,Noddy species,-16.6068377234,145.973474861
11079,Noddy species,-16.6068360155,145.973470364
11080,Noddy species,-16.6068344014,145.973452612
11081,Noddy species,-16.6068333692,145.973468107
11082,Noddy species,-16.6068336695,145.973471182
11083,Noddy species,-16.6068328624,145.973471961
11084,Noddy species,-16.6068341574,145.973476379
11085,Noddy species,-16.6068340261,145.973479046
11086,Noddy species,-16.6068347205,145.973481596
11087,Noddy species,-16.6068310794,145.973481265
11088,Noddy species,-16.6068284706,145.97348179
11089,Noddy species,-16.6068310231,145.973478871
11090,Noddy species,-16.6068299346,145.973476204
11091,Noddy species,-16.6068305539,145.973475425
11092,Noddy species,-16.6068295029,145.973469235
11093,Noddy species,-16.6068272319,145.973472467
