"LAYER","NAME","LAT","LON"
"Brown Noddy (B)","B258",-16.60694317,145.9733109
"Brown Noddy (B)","B259",-16.60694671,145.9733094
"Brown Noddy (B)","B260",-16.60694671,145.9733161
"Brown Noddy (B)","B261",-16.6069495,145.973313
"Brown Noddy (B)","B262",-16.606951,145.9733064
"Brown Noddy (B)","B263",-16.60695289,145.973304
"Brown Noddy (B)","B264",-16.60695413,145.9733096
"Brown Noddy (B)","B265",-16.60695411,145.9733149
"Brown Noddy (B)","B266",-16.60695884,145.9733129
"Brown Noddy (B)","B267",-16.6069607,145.9733162
"Brown Noddy (B)","B268",-16.60695982,145.9733087
"Brown Noddy (B)","B269",-16.60695636,145.973303
"Brown Noddy (B)","B270",-16.6069613,145.9733034
"Brown Noddy (B)","B271",-16.60696512,145.9733052
"Brown Noddy (B)","B272",-16.60696983,145.9733125
"Brown Noddy (B)","B273",-16.60696551,145.9733126
"Brown Noddy (B)","B274",-16.60696613,145.973316
"Brown Noddy (B)","B275",-16.60696282,145.9733149
"Brown Noddy (B)","B276",-16.60683662,145.9733278
"Brown Noddy (B)","B277",-16.60684267,145.9733211
"Brown Noddy (B)","B278",-16.60682416,145.9733025
"Brown Noddy (B)","B279",-16.6068216,145.9733126
"Brown Noddy (B)","B280",-16.60682211,145.9733142
"Brown Noddy (B)","B281",-16.60682406,145.9733179
"Brown Noddy (B)","B282",-16.60682953,145.9733185
"Brown Noddy (B)","B283",-16.60682848,145.9733119
"Brown Noddy (B)","B284",-16.60683305,145.9733127
"Brown Noddy (B)","B285",-16.60680578,145.9733108
"Brown Noddy (B)","B286",-16.60681411,145.9733098
"Brown Noddy (B)","B287",-16.60678496,145.9733049
"Brown Noddy (B)","B288",-16.60680634,145.9732945
"Brown Noddy (B)","B289",-16.60681237,145.9732939
"Brown Noddy (B)","B290",-16.60678685,145.9732818
"Brown Noddy (B)","B291",-16.60679418,145.9732978
"Brown Noddy (B)","B292",-16.60682081,145.9732945
"Brown Noddy (B)","B293",-16.60686995,145.9733243
"Brown Noddy (B)","B294",-16.60687199,145.973325
"Brown Noddy (B)","B295",-16.60687457,145.9733219
"Brown Noddy (B)","B296",-16.60687338,145.9733267
"Brown Noddy (B)","B297",-16.6068752,145.9733268
"Brown Noddy (B)","B298",-16.60687258,145.9733314
"Brown Noddy (B)","B299",-16.60687202,145.9733337
"Brown Noddy (B)","B300",-16.60687024,145.9733287
"Brown Noddy (B)","B301",-16.60686919,145.9733282
"Brown Noddy (B)","B302",-16.60687762,145.973325
"Brown Noddy (B)","B303",-16.60688262,145.9733244
"Brown Noddy (B)","B304",-16.60688053,145.973328
"Brown Noddy (B)","B305",-16.60687835,145.9733302
"Brown Noddy (B)","B306",-16.60688333,145.9733328
"Brown Noddy (B)","B307",-16.60689779,145.9733202
"Brown Noddy (B)","B308",-16.60690118,145.9733232
"Brown Noddy (B)","B309",-16.60690023,145.9733269
"Brown Noddy (B)","B310",-16.60689847,145.9733276
"Brown Noddy (B)","B311",-16.60690089,145.973331
"Brown Noddy (B)","B312",-16.60689463,145.9733257
"Brown Noddy (B)","B313",-16.60689494,145.9733312
"Brown Noddy (B)","B314",-16.60689306,145.973332
"Brown Noddy (B)","B315",-16.60688545,145.9733281
"Brown Noddy (B)","B316",-16.60688807,145.9733322
"Brown Noddy (B)","B317",-16.60688838,145.9733226
"Brown Noddy (B)","B318",-16.60690739,145.973318
"Brown Noddy (B)","B319",-16.60690497,145.9733239
"Brown Noddy (B)","B320",-16.60690393,145.9733278
"Brown Noddy (B)","B321",-16.6069048,145.9733315
"Brown Noddy (B)","B322",-16.6069086,145.9733293
"Brown Noddy (B)","B323",-16.60691191,145.9733225
"Brown Noddy (B)","B324",-16.60691802,145.9733336
"Brown Noddy (B)","B325",-16.60691895,145.9733302
"Brown Noddy (B)","B326",-16.60692113,145.9733319
"Brown Noddy (B)","B327",-16.6069205,145.9733221
"Brown Noddy (B)","B328",-16.60692767,145.9733211
"Brown Noddy (B)","B329",-16.6069286,145.9733219
"Brown Noddy (B)","B330",-16.60695223,145.9733212
"Brown Noddy (B)","B331",-16.6069489,145.973328
"Brown Noddy (B)","B332",-16.60694787,145.9733317
"Brown Noddy (B)","B333",-16.60694189,145.9733312
"Brown Noddy (B)","B334",-16.60694211,145.9733267
"Brown Noddy (B)","B335",-16.60692018,145.9733434
"Brown Noddy (B)","B336",-16.60692663,145.9733408
"Brown Noddy (B)","B337",-16.60693274,145.9733424
"Brown Noddy (B)","B338",-16.60693522,145.9733371
"Brown Noddy (B)","B339",-16.60694418,145.9733363
"Brown Noddy (B)","B340",-16.60690251,145.9733365
"Brown Noddy (B)","B341",-16.60690186,145.9733402
"Brown Noddy (B)","B342",-16.60690911,145.9733501
"Brown Noddy (B)","B343",-16.60691047,145.9733357
"Brown Noddy (B)","B344",-16.60691664,145.9733396
"Brown Noddy (B)","B345",-16.60688943,145.9733369
"Brown Noddy (B)","B346",-16.60689185,145.9733427
"Brown Noddy (B)","B347",-16.60688928,145.9733469
"Brown Noddy (B)","B348",-16.60688618,145.9733498
"Brown Noddy (B)","B349",-16.60688557,145.9733444
"Brown Noddy (B)","B350",-16.60689089,145.9733519
"Brown Noddy (B)","B351",-16.60689264,145.9733573
"Brown Noddy (B)","B352",-16.60689686,145.9733549
"Brown Noddy (B)","B353",-16.60690087,145.9733582
"Brown Noddy (B)","B354",-16.60689735,145.9733597
"Brown Noddy (B)","B355",-16.60689776,145.973361
"Brown Noddy (B)","B356",-16.60689516,145.973362
"Brown Noddy (B)","B357",-16.60689598,145.9733657
"Brown Noddy (B)","B358",-16.60689955,145.9733633
"Brown Noddy (B)","B359",-16.60690239,145.9733674
"Brown Noddy (B)","B360",-16.60690285,145.9733552
"Brown Noddy (B)","B361",-16.60690545,145.9733548
"Brown Noddy (B)","B362",-16.60690283,145.9733604
"Brown Noddy (B)","B363",-16.60690448,145.973363
"Brown Noddy (B)","B364",-16.60690596,145.9733611
"Brown Noddy (B)","B365",-16.60690376,145.973367
"Brown Noddy (B)","B366",-16.60691179,145.9733689
"Brown Noddy (B)","B367",-16.60691826,145.9733676
"Brown Noddy (B)","B368",-16.60691965,145.9733677
"Brown Noddy (B)","B369",-16.60690949,145.9733714
"Brown Noddy (B)","B370",-16.60690536,145.9733713
"Brown Noddy (B)","B371",-16.6069119,145.9733757
"Brown Noddy (B)","B372",-16.60690738,145.973379
"Brown Noddy (B)","B373",-16.60690957,145.9733826
"Brown Noddy (B)","B374",-16.6069143,145.9733865
"Brown Noddy (B)","B375",-16.6069017,145.9733782
"Brown Noddy (B)","B376",-16.60689986,145.9733723
"Brown Noddy (B)","B378",-16.60690853,145.9734185
"Brown Noddy (B)","B379",-16.60691083,145.9734213
"Brown Noddy (B)","B380",-16.60690697,145.9734225
"Brown Noddy (B)","B381",-16.60690981,145.9734252
"Brown Noddy (B)","B382",-16.60691367,145.9734249
"Brown Noddy (B)","B383",-16.60691277,145.9734402
"Brown Noddy (B)","B384",-16.60691085,145.9734447
"Brown Noddy (B)","B385",-16.60691091,145.9734502
"Brown Noddy (B)","B386",-16.60691071,145.9734523
"Brown Noddy (B)","B387",-16.60690757,145.9734564
"Brown Noddy (B)","B388",-16.60690527,145.9734624
"Brown Noddy (B)","B389",-16.6068862,145.9734666
"Brown Noddy (B)","B390",-16.60688583,145.9734695
"Brown Noddy (B)","B391",-16.60688912,145.9734662
"Brown Noddy (B)","B392",-16.60689214,145.9734675
"Brown Noddy (B)","B393",-16.60688925,145.97347
"Brown Noddy (B)","B394",-16.60688831,145.9734708
"Brown Noddy (B)","B395",-16.60688724,145.9734756
"Brown Noddy (B)","B396",-16.60689256,145.9734772
"Brown Noddy (B)","B397",-16.60689324,145.9734727
"Brown Noddy (B)","B398",-16.60688873,145.9734873
"Brown Noddy (B)","B399",-16.60688327,145.9734883
"Brown Noddy (B)","B400",-16.60690052,145.9734817
"Brown Noddy (B)","B401",-16.6068756,145.9734782
"Brown Noddy (B)","B402",-16.60687109,145.9734737
"Brown Noddy (B)","B403",-16.60687571,145.9734758
"Brown Noddy (B)","B404",-16.60687435,145.9734716
"Brown Noddy (B)","B405",-16.60687698,145.973469
"Brown Noddy (B)","B406",-16.60688154,145.9734714
"Brown Noddy (B)","B407",-16.60688239,145.9734701
"Brown Noddy (B)","B408",-16.60687305,145.9734645
"Brown Noddy (B)","B409",-16.6068739,145.9734652
"Brown Noddy (B)","B410",-16.60685744,145.9734702
"Brown Noddy (B)","B411",-16.60686599,145.9734767
"Brown Noddy (B)","B412",-16.60687879,145.9733407
"Brown Noddy (B)","B413",-16.60688285,145.9733374
"Brown Noddy (B)","B414",-16.60688329,145.9733429
"Brown Noddy (B)","B415",-16.6068822,145.9733481
"Brown Noddy (B)","B416",-16.60695141,145.9732983
"Brown Noddy (B)","B417",-16.60694898,145.9732962
"Brown Noddy (B)","B418",-16.60695246,145.9732945
"Brown Noddy (B)","B419",-16.60696393,145.9733184
"Brown Noddy (B)","B420",-16.60696625,145.9733199
"Brown Noddy (B)","B421",-16.60695472,145.9733198
"Brown Noddy (B)","B422",-16.60695766,145.973318
"Brown Noddy (B)","B423",-16.60695853,145.9733224
"Brown Noddy (B)","B424",-16.60695772,145.9733236
"Brown Noddy (B)","B425",-16.60697097,145.9733391
"Brown Noddy (B)","B426",-16.60697847,145.9734419
"Brown Noddy (B)","B427",-16.60697768,145.9734392
"Brown Noddy (B)","B428",-16.60698001,145.9734408
"Brown Noddy (B)","B429",-16.60697847,145.9734351
"Brown Noddy (B)","B430",-16.6069808,145.9734379
"Brown Noddy (B)","B431",-16.60698263,145.9734354
"Brown Noddy (B)","B432",-16.60698004,145.9734331
"Brown Noddy (B)","B433",-16.60698263,145.9734328
"Brown Noddy (B)","B434",-16.60698467,145.9734351
"Brown Noddy (B)","B435",-16.60698119,145.9734297
"Brown Noddy (B)","B436",-16.60698274,145.9734265
"Brown Noddy (B)","B437",-16.60698446,145.9734297
"Brown Noddy (B)","B438",-16.60698449,145.9734261
"Brown Noddy (B)","B439",-16.60698719,145.9734261
"Brown Noddy (B)","B440",-16.60698665,145.9734216
"Brown Noddy (B)","B441",-16.60698507,145.9734186
"Brown Noddy (B)","B442",-16.60698532,145.9734159
"Brown Noddy (B)","B443",-16.60698525,145.9734136
"Brown Noddy (B)","B444",-16.60698765,145.9734135
"Brown Noddy (B)","B445",-16.60698676,145.973412
"Brown Noddy (B)","B446",-16.60698815,145.9734088
"Brown Noddy (B)","B447",-16.6069869,145.9734067
"Brown Noddy (B)","B448",-16.60698607,145.9734024
"Brown Noddy (B)","B449",-16.6069906,145.9734024
"Brown Noddy (B)","B450",-16.60699436,145.9733961
"Brown Noddy (B)","B451",-16.60697628,145.973455
"Brown Noddy (B)","B452",-16.60697598,145.9734583
"Brown Noddy (B)","B453",-16.60697329,145.9734616
"Brown Noddy (B)","B454",-16.60697547,145.973462
"Brown Noddy (B)","B455",-16.60697772,145.973463
"Brown Noddy (B)","B456",-16.60697433,145.9734665
"Brown Noddy (B)","B457",-16.60697235,145.9734677
"Brown Noddy (B)","B458",-16.60697437,145.9734699
"Brown Noddy (B)","B459",-16.60697416,145.9734733
"Brown Noddy (B)","B460",-16.6069742,145.9734758
"Brown Noddy (B)","B461",-16.60697393,145.9734775
"Brown Noddy (B)","B462",-16.60697125,145.973475
"Brown Noddy (B)","B463",-16.60697581,145.9734766
"Brown Noddy (B)","B464",-16.60697836,145.9734775
"Brown Noddy (B)","B465",-16.60697648,145.9734802
"Brown Noddy (B)","B466",-16.60697473,145.9734834
"Brown Noddy (B)","B467",-16.60696994,145.9734783
"Brown Noddy (B)","B468",-16.60697074,145.9734808
"Brown Noddy (B)","B469",-16.60696934,145.9734819
"Brown Noddy (B)","B470",-16.60696608,145.9734805
"Brown Noddy (B)","B471",-16.60697276,145.9734859
"Brown Noddy (B)","B472",-16.60697115,145.9734877
"Brown Noddy (B)","B473",-16.60697276,145.9734914
"Brown Noddy (B)","B474",-16.60697591,145.9734879
"Brown Noddy (B)","B475",-16.60696987,145.9734963
"Brown Noddy (B)","B476",-16.60696692,145.9734973
"Brown Noddy (B)","B477",-16.60696776,145.9735004
"Brown Noddy (B)","B478",-16.60696481,145.9735078
"Brown Noddy (B)","B479",-16.60696337,145.9735185
"Brown Noddy (B)","B480",-16.60701547,145.9732945
"Brown Noddy (B)","B481",-16.60701844,145.9732993
"Brown Noddy (B)","B482",-16.60702105,145.9733006
"Brown Noddy (B)","B483",-16.60702276,145.9733046
"Brown Noddy (B)","B484",-16.60701987,145.9733046
"Brown Noddy (B)","B485",-16.60701745,145.9733058
"Brown Noddy (B)","B486",-16.60701729,145.9733087
"Brown Noddy (B)","B487",-16.60701927,145.9733097
"Brown Noddy (B)","B488",-16.60702169,145.973307
"Brown Noddy (B)","B489",-16.60702268,145.9733095
"Brown Noddy (B)","B490",-16.60701674,145.9733115
"Brown Noddy (B)","B491",-16.60701963,145.9733137
"Brown Noddy (B)","B492",-16.60702038,145.9733169
"Brown Noddy (B)","B493",-16.60701804,145.9733173
"Brown Noddy (B)","B494",-16.60701551,145.9733144
"Brown Noddy (B)","B495",-16.60701354,145.9733177
"Brown Noddy (B)","B496",-16.60701654,145.9733183
"Brown Noddy (B)","B497",-16.6070158,145.9733206
"Brown Noddy (B)","B498",-16.60701785,145.973321
"Brown Noddy (B)","B499",-16.6070188,145.9733249
"Brown Noddy (B)","B500",-16.6070145,145.973323
"Brown Noddy (B)","B501",-16.60701493,145.973326
"Brown Noddy (B)","B502",-16.60701134,145.9733243
"Brown Noddy (B)","B503",-16.6070124,145.9733288
"Brown Noddy (B)","B504",-16.60701043,145.9733305
"Brown Noddy (B)","B505",-16.60700891,145.9733316
"Brown Noddy (B)","B506",-16.60700728,145.9733298
"Brown Noddy (B)","B507",-16.60700843,145.973338
"Brown Noddy (B)","B508",-16.6070119,145.9733353
"Brown Noddy (B)","B509",-16.60701417,145.9733381
"Brown Noddy (B)","B510",-16.60701619,145.9733366
"Brown Noddy (B)","B511",-16.60701454,145.9733404
"Brown Noddy (B)","B512",-16.60701227,145.973341
"Brown Noddy (B)","B513",-16.60700978,145.9733409
"Brown Noddy (B)","B514",-16.60702216,145.9733542
"Brown Noddy (B)","B515",-16.60700628,145.973346
"Brown Noddy (B)","B516",-16.60700912,145.9733465
"Brown Noddy (B)","B517",-16.60701174,145.9733461
"Brown Noddy (B)","B518",-16.60701062,145.9733506
"Brown Noddy (B)","B519",-16.6070089,145.9733508
"Brown Noddy (B)","B520",-16.60700781,145.9733495
"Brown Noddy (B)","B521",-16.60700632,145.9733511
"Brown Noddy (B)","B522",-16.6070044,145.9733531
"Brown Noddy (B)","B523",-16.60700641,145.9733594
"Brown Noddy (B)","B524",-16.60700451,145.9733598
"Brown Noddy (B)","B525",-16.60700287,145.9733617
"Brown Noddy (B)","B526",-16.60700274,145.9733592
"Brown Noddy (B)","B527",-16.60700103,145.9733488
"Brown Noddy (B)","B528",-16.60700031,145.973361
"Brown Noddy (B)","B529",-16.60699963,145.973364
"Brown Noddy (B)","B530",-16.60699732,145.9733642
"Brown Noddy (B)","B531",-16.60700205,145.9733645
"Brown Noddy (B)","B532",-16.6070046,145.9733665
"Brown Noddy (B)","B533",-16.60700654,145.9733696
"Brown Noddy (B)","B534",-16.60700861,145.9733656
"Brown Noddy (B)","B535",-16.607003,145.9733679
"Brown Noddy (B)","B536",-16.60700106,145.9733679
"Brown Noddy (B)","B537",-16.60700205,145.9733704
"Brown Noddy (B)","B538",-16.60699943,145.97337
"Brown Noddy (B)","B539",-16.60699953,145.9733722
"Brown Noddy (B)","B540",-16.60700177,145.9733743
"Brown Noddy (B)","B541",-16.60700031,145.9733763
"Brown Noddy (B)","B542",-16.60699674,145.9733751
"Brown Noddy (B)","B543",-16.60700169,145.9733794
"Brown Noddy (B)","B544",-16.6070015,145.9733875
"Brown Noddy (B)","B545",-16.60669814,145.9740181
"Brown Noddy (B)","B546",-16.60669439,145.9740236
"Brown Noddy (B)","B547",-16.6064562,145.9744262
"Brown Noddy (B)","B548",-16.60646323,145.9744118
"Brown Noddy (B)","B549",-16.60646744,145.9744169
"Brown Noddy (B)","B550",-16.60647386,145.9744273
"Brown Noddy (B)","B551",-16.6064743,145.9744194
"Brown Noddy (B)","B552",-16.60647843,145.9744234
"Brown Noddy (B)","B553",-16.60647021,145.9744102
"Brown Noddy (B)","B554",-16.60647183,145.9744087
"Brown Noddy (B)","B555",-16.60647545,145.9744136
"Brown Noddy (B)","B556",-16.60647534,145.9744085
"Brown Noddy (B)","B557",-16.60647802,145.9744078
"Brown Noddy (B)","B558",-16.60647799,145.974412
"Brown Noddy (B)","B559",-16.60647973,145.9744138
"Brown Noddy (B)","B560",-16.6064802,145.9744109
"Brown Noddy (B)","B561",-16.60647923,145.9744045
"Brown Noddy (B)","B562",-16.60648182,145.9744065
"Brown Noddy (B)","B563",-16.60648053,145.9744175
"Brown Noddy (B)","B564",-16.60648253,145.9744204
"Brown Noddy (B)","B565",-16.60648274,145.9744242
"Brown Noddy (B)","B566",-16.60648391,145.9744152
"Brown Noddy (B)","B567",-16.60648491,145.9744157
"Brown Noddy (B)","B568",-16.60648983,145.9744201
"Brown Noddy (B)","B569",-16.60649325,145.9744166
"Brown Noddy (B)","B570",-16.6064911,145.974411
"Brown Noddy (B)","B571",-16.60648728,145.9744087
"Brown Noddy (B)","B572",-16.6064854,145.9744106
"Brown Noddy (B)","B573",-16.60648701,145.9744058
"Brown Noddy (B)","B574",-16.60648394,145.9744013
"Brown Noddy (B)","B575",-16.60648919,145.9743997
"Brown Noddy (B)","B576",-16.60649116,145.974404
"Brown Noddy (B)","B577",-16.60649428,145.9744042
"Brown Noddy (B)","B578",-16.60649638,145.97441
"Brown Noddy (B)","B579",-16.60649644,145.9744112
"Brown Noddy (B)","B580",-16.60649695,145.9744132
"Brown Noddy (B)","B581",-16.60649389,145.9744
"Brown Noddy (B)","B582",-16.60649422,145.9743986
"Brown Noddy (B)","B583",-16.60649031,145.9743944
"Brown Noddy (B)","B584",-16.60647429,145.9744016
"Brown Noddy (B)","B585",-16.60648333,145.9743452
"Brown Noddy (B)","B586",-16.60679688,145.9728205
"Brown Noddy (B)","B587",-16.60679371,145.9728263
"Brown Noddy (B)","B588",-16.60687293,145.9727886
"Brown Noddy (B)","B589",-16.60686682,145.972791
"Brown Noddy (B)","B590",-16.60685949,145.9727912
"Brown Noddy (B)","B591",-16.60687287,145.9727909
"Brown Noddy (B)","B592",-16.6068787,145.9728057
"Brown Noddy (B)","B593",-16.60685262,145.972805
"Brown Noddy (B)","B594",-16.60685291,145.9728022
"Brown Noddy (B)","B595",-16.60687806,145.9728244
"Brown Noddy (B)","B596",-16.60683532,145.9728009
"Brown Noddy (B)","B597",-16.60682034,145.9728184
"Brown Noddy (B)","B598",-16.60691269,145.9727899
"Brown Noddy (B)","B599",-16.60692911,145.9728001
"Brown Noddy (B)","B600",-16.60689224,145.9727976
"Brown Noddy (B)","B601",-16.60689494,145.972819
"Brown Noddy (B)","B602",-16.60696261,145.9728046
"Brown Noddy (B)","B603",-16.60696686,145.9727889
"Brown Noddy (B)","B604",-16.6068859,145.9728956
"Brown Noddy (B)","B605",-16.60705693,145.9728504
"Brown Noddy (B)","B606",-16.60705775,145.9728492
"Brown Noddy (B)","B607",-16.60705904,145.9728528
"Brown Noddy (B)","B608",-16.6070613,145.9728513
"Brown Noddy (B)","B609",-16.60705787,145.9728431
"Brown Noddy (B)","B610",-16.60705974,145.9728416
"Brown Noddy (B)","B611",-16.60706329,145.9728508
"Brown Noddy (B)","B612",-16.6070661,145.9728543
"Brown Noddy (B)","B613",-16.6070684,145.9728561
"Brown Noddy (B)","B614",-16.60707121,145.9728571
"Brown Noddy (B)","B615",-16.60706914,145.9728479
"Brown Noddy (B)","B616",-16.60707259,145.9728505
"Brown Noddy (B)","B617",-16.60707329,145.9728561
"Brown Noddy (B)","B618",-16.60707706,145.9728804
"Brown Noddy (B)","B619",-16.6070921,145.9728815
"Brown Noddy (B)","B620",-16.60709126,145.9728869
"Brown Noddy (B)","B621",-16.60709118,145.9728893
"Brown Noddy (B)","B622",-16.60708994,145.9728904
"Brown Noddy (B)","B623",-16.60709263,145.9728917
"Brown Noddy (B)","B624",-16.6070911,145.9728934
"Brown Noddy (B)","B625",-16.60709282,145.9728952
"Brown Noddy (B)","B626",-16.60709454,145.9728933
"Brown Noddy (B)","B627",-16.6070961,145.972896
"Brown Noddy (B)","B628",-16.60709148,145.972897
"Brown Noddy (B)","B629",-16.60709266,145.9728986
"Brown Noddy (B)","B630",-16.60709936,145.9729017
"Brown Noddy (B)","B631",-16.60709971,145.9729064
"Brown Noddy (B)","B632",-16.60709678,145.9729076
"Brown Noddy (B)","B633",-16.60709969,145.9729114
"Brown Noddy (B)","B634",-16.6070976,145.9729118
"Brown Noddy (B)","B635",-16.60709828,145.9729155
"Brown Noddy (B)","B636",-16.607101,145.9729161
"Brown Noddy (B)","B637",-16.60710276,145.9729143
"Brown Noddy (B)","B638",-16.60709985,145.9729215
"Brown Noddy (B)","B639",-16.60710424,145.9729214
"Brown Noddy (B)","B640",-16.60710136,145.9729261
"Brown Noddy (B)","B641",-16.60709985,145.9729277
"Brown Noddy (B)","B642",-16.60709949,145.9729303
"Brown Noddy (B)","B643",-16.60710244,145.9729296
"Brown Noddy (B)","B644",-16.60710178,145.9729348
"Brown Noddy (B)","B645",-16.60709871,145.9729351
"Brown Noddy (B)","B646",-16.60709551,145.9729364
"Brown Noddy (B)","B647",-16.60709824,145.9729385
"Brown Noddy (B)","B648",-16.60710033,145.9729391
"Brown Noddy (B)","B649",-16.6071003,145.9729363
"Brown Noddy (B)","B650",-16.60710236,145.9729384
"Brown Noddy (B)","B651",-16.60710339,145.9729369
"Brown Noddy (B)","B652",-16.60710603,145.9729389
"Brown Noddy (B)","B653",-16.60709824,145.9729465
"Brown Noddy (B)","B654",-16.60709863,145.9729517
"Brown Noddy (B)","B655",-16.60710078,145.9729526
"Brown Noddy (B)","B656",-16.60710163,145.9729491
"Brown Noddy (B)","B657",-16.60710555,145.9729505
"Brown Noddy (B)","B658",-16.6071006,145.9729583
"Brown Noddy (B)","B659",-16.60710363,145.9729713
"Brown Noddy (B)","B660",-16.60710379,145.9729741
"Brown Noddy (B)","B661",-16.60710702,145.9729819
