OID_,LAYER,NAME,LAT,LONG
10384,CRTE Runner (FRUN),FRUN838,-16.606576649699999,145.973088988999990
10385,CRTE Runner (FRUN),FRUN839,-16.606584479900000,145.973084236999995
10386,CRTE Runner (FRUN),FRUN840,-16.606583325199999,145.973081580000013
10387,CRTE Runner (FRUN),FRUN841,-16.606575206300001,145.973071849999997
10388,CRTE Runner (FRUN),FRUN842,-16.606580582799999,145.973058825999999
10389,Noddy Sp. (B),B3892,-16.606565072100000,145.973091774000011
10390,Noddy Sp. (B),B3893,-16.606571193699999,145.973091828000008
10391,Noddy Sp. (B),B3894,-16.606570654300000,145.973094565999986
10392,Noddy Sp. (B),B3895,-16.606571704699999,145.973095832000013
10393,Noddy Sp. (B),B3896,-16.606574487100001,145.973099100000013
10394,Noddy Sp. (B),B3897,-16.606573266300000,145.973093683000002
10395,Noddy Sp. (B),B3898,-16.606572925599998,145.973092240000000
10396,Noddy Sp. (B),B3899,-16.606574316700002,145.973090560999992
10397,Noddy Sp. (B),B3900,-16.606574827799999,145.973087676000006
10398,Noddy Sp. (B),B3901,-16.606574998100001,145.973084260000007
10399,Noddy Sp. (B),B3902,-16.606576105399999,145.973091856999986
10400,Noddy Sp. (B),B3903,-16.606577070699998,145.973082258000005
10401,Noddy Sp. (B),B3904,-16.606573976100002,145.973081610000008
10402,Noddy Sp. (B),B3905,-16.606580278900001,145.973082699999992
10403,Noddy Sp. (B),B3906,-16.606580193799999,145.973080019999998
10404,Noddy Sp. (B),B3907,-16.606581584899999,145.973079313000000
10405,Noddy Sp. (B),B3908,-16.606581272600000,145.973076515999992
10406,Noddy Sp. (B),B3909,-16.606581187500002,145.973073365999994
10407,Noddy Sp. (B),B3910,-16.606581755299999,145.973070538999991
10408,Noddy Sp. (B),B3911,-16.606582493499999,145.973067535000013
10409,Noddy Sp. (B),B3912,-16.606584452500002,145.973068360000013
10410,Noddy Sp. (B),B3913,-16.606585985599999,145.973069656000007
10411,Noddy Sp. (B),B3914,-16.606585247400002,145.973071422000004
10412,Noddy Sp. (B),B3915,-16.606584253699999,145.973073070999988
10413,Noddy Sp. (B),B3916,-16.606587461899998,145.973067477000001
10414,Noddy Sp. (B),B3917,-16.606589392600000,145.973066533999997
10415,Noddy Sp. (B),B3918,-16.606588938300000,145.973069713999990
10416,Noddy Sp. (B),B3919,-16.606590017199998,145.973079842999994
10417,CRTE Runner (FRUN),FRUN843,-16.606576843599999,145.973080019999998
10418,Crested Tern FS (FFS),FFS2719,-16.606577042300000,145.973083612000011
10419,Crested Tern FS (FFS),FFS2720,-16.606606551199999,145.973089456999986
10420,Crested Tern FS (FFS),FFS2721,-16.606609486299998,145.973091406999998
10421,Crested Tern FS (FFS),FFS2722,-16.606623703000000,145.973119184000012
10422,Crested Tern FS (FFS),FFS2723,-16.606625445700001,145.973119469000011
10423,Crested Tern FS (FFS),FFS2724,-16.606625766699999,145.973115854000014
10424,Crested Tern FS (FFS),FFS2725,-16.606592197000001,145.973144391999995
10425,Crested Tern FS (FFS),FFS2726,-16.606591371499999,145.973146721999996
10426,Crested Tern FS (FFS),FFS2727,-16.606643581800000,145.973135893999995
10427,Crested Tern FS (FFS),FFS2728,-16.606674734900000,145.973055310000007
10428,Crested Tern FS (FFS),FFS2729,-16.606679504599999,145.973046447000002
10429,Crested Tern FS (FFS),FFS2730,-16.606715837500001,145.973034998999992
10430,Crested Tern FS (FFS),FFS2731,-16.606722074000000,145.973023998000002
10431,Crested Tern FS (FFS),FFS2732,-16.606712496400000,145.973016062999989
10432,Crested Tern FS (FFS),FFS2733,-16.606711360799999,145.973015091000008
10433,Noddy Sp. (B),B3920,-16.606681479999999,145.972994985000014
10434,Noddy Sp. (B),B3921,-16.606738255200000,145.973011049000007
10435,Noddy Sp. (B),B3922,-16.606713151099999,145.973088421999989
10436,Crested Tern Other (FO),FO151,-16.606599389199999,145.973162209999998
10437,Crested Tern Other (FO),FO152,-16.606681139100001,145.973075706000003
10438,Crested Tern Other (FO),FO153,-16.606724762300001,145.973005867000012
10439,Crested Tern Other (FO),FO154,-16.606761326699999,145.973015776000011
10440,Crested Tern Other (FO),FO155,-16.606732242200000,145.973110074999994
10441,Crested Tern Other (FO),FO156,-16.606720786800000,145.972944613000010
10442,Crested Tern Other (FO),FO157,-16.606650279000000,145.973008537999988
10443,Crested Tern Other (FO),FO158,-16.606653856099999,145.972986373999987
10444,Crested Tern FS (FFS),FFS2734,-16.606570506099999,145.973116739000005
10445,Crested Tern FS (FFS),FFS2735,-16.606621456599999,145.973078382000011
10446,Crested Tern FS (FFS),FFS2736,-16.606617226200001,145.973076203000005
10447,Crested Tern FS (FFS),FFS2737,-16.606615466000001,145.973071755999996
10448,Crested Tern FS (FFS),FFS2738,-16.606608822399998,145.973068635000004
10449,Crested Tern FS (FFS),FFS2739,-16.606606494299999,145.973065190000000
10450,Crested Tern FS (FFS),FFS2740,-16.606608879200000,145.973062274999990
10451,Crested Tern FS (FFS),FFS2741,-16.606610639500001,145.973073169999992
10452,Crested Tern FS (FFS),FFS2742,-16.606601270300001,145.973074994999990
10453,Crested Tern FS (FFS),FFS2743,-16.606602888600001,145.973076055000007
10454,Noddy Sp. (B),B3923,-16.606436754400001,145.973370154999998
10455,CRTE Runner (FRUN),FRUN844,-16.606398810000002,145.973479039000011
10456,CRTE Runner (FRUN),FRUN845,-16.606395658600000,145.973480835999993
10457,CRTE Runner (FRUN),FRUN846,-16.606395772100001,145.973482926000003
10458,CRTE Runner (FRUN),FRUN847,-16.606397049800002,145.973481837000008
10459,CRTE Runner (FRUN),FRUN848,-16.606388879200001,145.973483926999990
10460,CRTE Runner (FRUN),FRUN849,-16.606384926699999,145.973491848000009
10461,CRTE Runner (FRUN),FRUN850,-16.606388475599999,145.973493525999999
10462,CRTE Runner (FRUN),FRUN851,-16.606390750799999,145.973488091000007
10463,CRTE Runner (FRUN),FRUN852,-16.606385822499998,145.973495912000004
10464,CRTE Runner (FRUN),FRUN853,-16.606673497599999,145.973059866000000
10465,CRTE Runner (FRUN),FRUN854,-16.606638243399999,145.973144345999998
10466,CRTE Runner (FRUN),FRUN855,-16.606767980000001,145.973043149000006
10467,CRTE Runner (FRUN),FRUN856,-16.606761636800002,145.973013067000011
10468,CRTE Runner (FRUN),FRUN857,-16.606701725400001,145.973032288000013
10469,Crested Tern FS (FFS),FFS2744,-16.606778346700001,145.973021020999994
10470,Crested Tern FS (FFS),FFS2745,-16.606764976499999,145.973076765999991
10471,CRTE Runner (FRUN),FRUN,-16.606740406899998,145.973088942000004
10472,Crested Tern Other (FO),FO159,-16.606681139900001,145.972967930000010
10473,Crested Tern FS (FFS),FFS2746,-16.606707188500000,145.972963697000012
10474,Crested Tern FS (FFS),FFS2747,-16.606699805000002,145.972945718000005
10475,Crested Tern FS (FFS),FFS2748,-16.606689624099999,145.972949618000001
10476,Crested Tern FS (FFS),FFS2749,-16.606675040500001,145.972948953000014
10477,Crested Tern FS (FFS),FFS2750,-16.606675866000000,145.972950902999997
10478,Crested Tern FS (FFS),FFS2751,-16.606678892800002,145.972949666000005
10479,Crested Tern FS (FFS),FFS2752,-16.606672644600000,145.972956224000001
10480,Crested Tern FS (FFS),FFS2753,-16.606671020800000,145.972959817000003
10481,Crested Tern FS (FFS),FFS2754,-16.606670587800000,145.972963896000010
10482,Crested Tern FS (FFS),FFS2755,-16.606667989799998,145.972961612999995
10483,Crested Tern FS (FFS),FFS2756,-16.606667304199998,145.972965055999993
10484,Crested Tern FS (FFS),FFS2757,-16.606672464100001,145.972969583999998
10485,Crested Tern FS (FFS),FFS2758,-16.606667665000000,145.972984215999986
10486,Crested Tern FS (FFS),FFS2759,-16.606667087700000,145.972947841000007
10487,Crested Tern FS (FFS),FFS2760,-16.606663840100001,145.972951171999995
10488,Crested Tern FS (FFS),FFS2761,-16.606667268100001,145.972950946999987
10489,Crested Tern FS (FFS),FFS2762,-16.606666871200002,145.972953754000002
10490,Crested Tern FS (FFS),FFS2763,-16.606666257699999,145.972956449000009
10491,Crested Tern FS (FFS),FFS2764,-16.606663407100001,145.972955662999993
10492,Crested Tern FS (FFS),FFS2765,-16.606660628699998,145.972957908000012
10493,Crested Tern FS (FFS),FFS2766,-16.606658896700001,145.972960752000006
10494,Crested Tern FS (FFS),FFS2767,-16.606660917399999,145.972961537999993
10495,Crested Tern FS (FFS),FFS2768,-16.606662541100000,145.972961163999997
10496,Crested Tern FS (FFS),FFS2769,-16.606665283500000,145.972960677000003
10497,Crested Tern FS (FFS),FFS2770,-16.606665608200000,145.972958320000004
10498,Crested Tern FS (FFS),FFS2771,-16.606663046300000,145.972966216000003
10499,Crested Tern FS (FFS),FFS2772,-16.606659690499999,145.972967638000000
10500,Crested Tern FS (FFS),FFS2773,-16.606658102800001,145.972964456999989
10501,Crested Tern FS (FFS),FFS2774,-16.606652293400000,145.972967974999989
10502,Crested Tern FS (FFS),FFS2775,-16.606652004699999,145.972972765000009
10503,Crested Tern FS (FFS),FFS2776,-16.606647999400000,145.972974786000009
10504,Crested Tern FS (FFS),FFS2777,-16.606655139000001,145.972968175999995
10505,Crested Tern FS (FFS),FFS2778,-16.606654258900001,145.972971061999999
10506,Crested Tern FS (FFS),FFS2779,-16.606654031700000,145.972974064999988
10507,Crested Tern FS (FFS),FFS2780,-16.606657183199999,145.972968677000011
10508,Crested Tern FS (FFS),FFS2781,-16.606656814099999,145.972971180000002
10509,Crested Tern FS (FFS),FFS2782,-16.606658262000000,145.972970266999994
10510,Crested Tern FS (FFS),FFS2783,-16.606657580600000,145.972973152000009
10511,Crested Tern FS (FFS),FFS2784,-16.606659653200001,145.972971296999987
10512,Crested Tern FS (FFS),FFS2785,-16.606662662700000,145.972968471000002
10513,Crested Tern FS (FFS),FFS2786,-16.606665278000001,145.972971282000003
10514,Crested Tern FS (FFS),FFS2787,-16.606658576299999,145.972976864999993
10515,Crested Tern FS (FFS),FFS2788,-16.606653215000001,145.972982193999997
10516,Crested Tern FS (FFS),FFS2789,-16.606636460800001,145.972976194000012
10517,Crested Tern FS (FFS),FFS2790,-16.606648657800001,145.972977584000006
10518,Crested Tern FS (FFS),FFS2791,-16.606643229500001,145.972980363999994
10519,Crested Tern FS (FFS),FFS2792,-16.606646133600002,145.972982819999999
10520,Crested Tern FS (FFS),FFS2793,-16.606642470000001,145.972983768999995
10521,Crested Tern FS (FFS),FFS2794,-16.606639364900001,145.972984650000001
10522,Crested Tern FS (FFS),FFS2795,-16.606637778800000,145.972987313999994
10523,CRTE Runner (FRUN),FRUN859,-16.606653840500002,145.972976679999988
10524,CRTE Runner (FRUN),FRUN860,-16.606654935100000,145.972977028000003
10525,CRTE Runner (FRUN),FRUN861,-16.606656811499999,145.972979414000008
10526,CRTE Runner (FRUN),FRUN862,-16.606660988900000,145.972969868999996
10527,CRTE Runner (FRUN),FRUN863,-16.606660832500001,145.972973714999995
10528,CRTE Runner (FRUN),FRUN864,-16.606665032199999,145.972966880000001
10529,CRTE Runner (FRUN),FRUN865,-16.606671800899999,145.972954369000007
10530,CRTE Runner (FRUN),FRUN866,-16.606674369899999,145.972963636999992
10531,CRTE Runner (FRUN),FRUN867,-16.606646160299999,145.972985160999997
10532,CRTE Runner (FRUN),FRUN868,-16.606651971600002,145.972983247000002
10533,Noddy Sp. (B),B3924,-16.606651756600002,145.972975214999991
10534,Noddy Sp. (B),B3925,-16.606656469499999,145.972975803999987
10535,Noddy Sp. (B),B3926,-16.606661863900001,145.972972034999998
10536,Noddy Sp. (B),B3927,-16.606660614700001,145.972965469000002
10537,Noddy Sp. (B),B3928,-16.606654056299998,145.972979014000003
10538,Noddy Sp. (B),B3929,-16.606651614600000,145.972979278999986
10539,Noddy Sp. (B),B3930,-16.606652352800001,145.972977305999990
10540,Noddy Sp. (B),B3931,-16.606647742700002,145.972978251000001
10541,Noddy Sp. (B),B3932,-16.606648323500000,145.972979513000013
10542,Noddy Sp. (B),B3933,-16.606648157599999,145.972982854999998
10543,Noddy Sp. (B),B3934,-16.606650397999999,145.972980976000002
10544,Noddy Sp. (B),B3935,-16.606646138500000,145.972987472999989
10545,Noddy Sp. (B),B3936,-16.606645073599999,145.972985795000000
10546,Noddy Sp. (B),B3937,-16.606662576200002,145.972964445000002
10547,Noddy Sp. (B),B3938,-16.606668396500002,145.972957259999987
10548,Noddy Sp. (B),B3939,-16.606669844399999,145.972956906999997
10549,Noddy Sp. (B),B3940,-16.606669702500000,145.972951577000003
10550,Noddy Sp. (B),B3941,-16.606670923300001,145.972951959999989
10551,Noddy Sp. (B),B3942,-16.606672456399998,145.972950370000007
10552,Noddy Sp. (B),B3943,-16.606670838100001,145.972948602999992
10553,Noddy Sp. (B),B3944,-16.606676516400000,145.972946984000004
10554,Noddy Sp. (B),B3945,-16.606677964399999,145.972941977999994
10555,Noddy Sp. (B),B3946,-16.606676544799999,145.972939298999989
10556,Noddy Sp. (B),B3947,-16.606680945499999,145.972935677000009
10557,Noddy Sp. (B),B3948,-16.606683500700001,145.972931614000004
10558,Noddy Sp. (B),B3949,-16.606685289300000,145.972929905999990
10559,Noddy Sp. (B),B3950,-16.606685885499999,145.972931643000010
10560,Noddy Sp. (B),B3951,-16.606687475499999,145.972932025999995
10561,Noddy Sp. (B),B3952,-16.606684579500001,145.972934587999987
10562,Noddy Sp. (B),B3953,-16.606685033800002,145.972936618999995
10563,Noddy Sp. (B),B3954,-16.606680405999999,145.972937796999986
10564,Noddy Sp. (B),B3955,-16.606678560599999,145.972940004999998
10565,Noddy Sp. (B),B3956,-16.606681342900000,145.972940329000011
10566,Noddy Sp. (B),B3957,-16.606688156899999,145.972921896999992
10567,Noddy Sp. (B),B3958,-16.606689406099999,145.972923575000010
10568,Noddy Sp. (B),B3959,-16.606691393500000,145.972922426999986
10569,Noddy Sp. (B),B3960,-16.606693011800001,145.972920807000008
10570,Noddy Sp. (B),B3961,-16.606694544900002,145.972925930999992
10571,Noddy Sp. (B),B3962,-16.606690797199999,145.972927432000006
10572,Noddy Sp. (B),B3963,-16.606697440800001,145.972914123000010
10573,Noddy Sp. (B),B3964,-16.606698037000001,145.972908999999987
10574,Noddy Sp. (B),B3965,-16.606698633299999,145.972906998000013
10575,Noddy Sp. (B),B3966,-16.606699854100000,145.972902815999987
10576,Noddy Sp. (B),B3967,-16.606701614399999,145.972901462000010
10577,Noddy Sp. (B),B3968,-16.606701699500000,145.972905642999990
10578,Noddy Sp. (B),B3969,-16.606705958199999,145.972906644000005
10579,Noddy Sp. (B),B3970,-16.606704652200001,145.972909205999997
10580,Noddy Sp. (B),B3971,-16.606709620699998,145.972903317000004
10581,Noddy Sp. (B),B3972,-16.606709734300001,145.972897781000000
10582,Noddy Sp. (B),B3973,-16.606710898300001,145.972899578000010
10583,Noddy Sp. (B),B3974,-16.606711977200000,145.972901315000001
10584,Noddy Sp. (B),B3975,-16.606712885699999,145.972902403999996
10585,Noddy Sp. (B),B3976,-16.606713822600000,145.972899842999993
10586,Noddy Sp. (B),B3977,-16.606714276900000,145.972898222999987
10587,Noddy Sp. (B),B3978,-16.606715355799999,145.972895778999998
10588,Noddy Sp. (B),B3979,-16.606717570299999,145.972895042999994
10589,Noddy Sp. (B),B3980,-16.606718961500000,145.972892304999988
10590,Noddy Sp. (B),B3981,-16.606718422000000,145.972897574999990
10591,Noddy Sp. (B),B3982,-16.606714674399999,145.972901433000004
10592,Noddy Sp. (B),B3983,-16.606712743799999,145.972904230000012
10593,Noddy Sp. (B),B3984,-16.606714276900000,145.972907439000011
10594,Noddy Sp. (B),B3985,-16.606712261100000,145.972911973999999
10595,Noddy Sp. (B),B3986,-16.606687690299999,145.972883230000008
10596,Noddy Sp. (B),B3987,-16.606719345900000,145.972874974000007
10597,Noddy Sp. (B),B3988,-16.606723121900000,145.972884956000001
10598,Noddy Sp. (B),B3989,-16.606721560400000,145.972887253000010
10599,Noddy Sp. (B),B3990,-16.606722156600000,145.972888990000001
10600,Noddy Sp. (B),B3991,-16.606726869599999,145.972887606000000
10601,Noddy Sp. (B),B3992,-16.606730021000001,145.972885485999996
10602,Noddy Sp. (B),B3993,-16.606728828600001,145.972875004000002
10603,Noddy Sp. (B),B3994,-16.606729879100001,145.972876535000012
10604,Noddy Sp. (B),B3995,-16.606731224299999,145.972879027000005
10605,Noddy Sp. (B),B3996,-16.606734809900001,145.972876382999999
10606,Noddy Sp. (B),B3997,-16.606735372399999,145.972873466999999
10607,Noddy Sp. (B),B3998,-16.606733772900000,145.972872482000014
10608,Noddy Sp. (B),B3999,-16.606736022700002,145.972874542000000
10609,Noddy Sp. (B),B4000,-16.606737622200001,145.972874160000003
10610,Noddy Sp. (B),B4001,-16.606734722100001,145.972867178000001
10611,Noddy Sp. (B),B4002,-16.606737077300000,145.972866576000001
10612,Noddy Sp. (B),B4003,-16.606743519500000,145.972866044999989
10613,Noddy Sp. (B),B4004,-16.606744168999999,145.972862789999994
10614,Noddy Sp. (B),B4005,-16.606747019600000,145.972854294999991
10615,Noddy Sp. (B),B4006,-16.606749076300002,145.972852947000007
10616,Noddy Sp. (B),B4007,-16.606746334000000,145.972860020000013
10617,Noddy Sp. (B),B4008,-16.606756365300001,145.972851674999987
10618,Noddy Sp. (B),B4009,-16.606759648899999,145.972845761999992
10619,Noddy Sp. (B),B4010,-16.606763076800000,145.972849093000008
10620,Noddy Sp. (B),B4011,-16.606759708700000,145.972840326000011
10621,Noddy Sp. (B),B4012,-16.606765591399999,145.972840338999987
10622,Noddy Sp. (B),B4013,-16.606767521999998,145.972837629999987
10623,Noddy Sp. (B),B4014,-16.606770020500001,145.972836922999988
10624,Noddy Sp. (B),B4015,-16.606770645099999,145.972834772999988
10625,Noddy Sp. (B),B4016,-16.606772717599998,145.972837747000000
10626,Noddy Sp. (B),B4017,-16.606773796500001,145.972835626999995
10627,Noddy Sp. (B),B4018,-16.606774619900001,145.972833624999993
10628,Noddy Sp. (B),B4019,-16.606778083599998,145.972829001999997
10629,Noddy Sp. (B),B4020,-16.606779900599999,145.972827913000003
10630,Noddy Sp. (B),B4021,-16.606781604100000,145.972832181999991
10631,Noddy Sp. (B),B4022,-16.606781518999998,145.972835156000002
10632,Noddy Sp. (B),B4023,-16.606778055199999,145.972834920999986
10633,Noddy Sp. (B),B4024,-16.606777033099998,145.972834979999988
10634,Noddy Sp. (B),B4025,-16.606775840699999,145.972834096000014
10635,Noddy Sp. (B),B4026,-16.606776408500000,145.972838601000007
10636,Noddy Sp. (B),B4027,-16.606792563199999,145.972815399000012
10637,Noddy Sp. (B),B4028,-16.606792052100001,145.972819343999987
10638,Noddy Sp. (B),B4029,-16.606795118400001,145.972819963000006
10639,Noddy Sp. (B),B4030,-16.606796168900001,145.972820786999989
10640,Noddy Sp. (B),B4031,-16.606796708299999,145.972818784999987
10641,Noddy Sp. (B),B4032,-16.606786629399998,145.972820874999996
10642,Silver Gull (C),C13,-16.606783165700001,145.972826588000004
10643,Noddy Sp. (B),B4033,-16.606800787099999,145.972815746000009
10644,Noddy Sp. (B),B4034,-16.606802263500001,145.972812949000001
10645,Noddy Sp. (B),B4035,-16.606803143600001,145.972811240999988
10646,Noddy Sp. (B),B4036,-16.606802717699999,145.972815569999995
10647,Noddy Sp. (B),B4037,-16.606807430700002,145.972808915000002
10648,Noddy Sp. (B),B4038,-16.606812257200001,145.972801819000011
10649,Noddy Sp. (B),B4039,-16.606814471800000,145.972800140000004
10650,Noddy Sp. (B),B4040,-16.606814784099999,145.972805351999995
10651,Noddy Sp. (B),B4041,-16.606816970200001,145.972802938000001
10652,Noddy Sp. (B),B4042,-16.606817140499999,145.972805117000007
10653,Noddy Sp. (B),B4043,-16.606820888200001,145.972804144999998
10654,Noddy Sp. (B),B4044,-16.606821001800000,145.972806471000013
10655,Noddy Sp. (B),B4045,-16.606826538100002,145.972793131999993
10656,Noddy Sp. (B),B4046,-16.606825146900000,145.972797813999989
10657,Noddy Sp. (B),B4047,-16.606828213200000,145.972796224000007
10658,Noddy Sp. (B),B4048,-16.606828553900002,145.972794192999999
10659,Noddy Sp. (B),B4049,-16.606833039700000,145.972787890999996
10660,Noddy Sp. (B),B4050,-16.606834033399998,145.972785742000013
10661,Noddy Sp. (B),B4051,-16.606836759000000,145.972785240999997
10662,Noddy Sp. (B),B4052,-16.606838547599999,145.972783797999995
10663,Noddy Sp. (B),B4053,-16.606832982899999,145.972790806000006
10664,Noddy Sp. (B),B4054,-16.606834743200000,145.972794781000005
10665,Noddy Sp. (B),B4055,-16.606842891500001,145.972781795999992
10666,Noddy Sp. (B),B4056,-16.606844112299999,145.972783415999999
10667,Noddy Sp. (B),B4057,-16.606843629699998,145.972786331000009
10668,Noddy Sp. (B),B4058,-16.606847121800001,145.972777409000003
10669,Noddy Sp. (B),B4059,-16.606848427799999,145.972780029999996
10670,Noddy Sp. (B),B4060,-16.606849336300002,145.972781972999996
10671,Noddy Sp. (B),B4061,-16.606852856900002,145.972777615000012
10672,Noddy Sp. (B),B4062,-16.606854503600001,145.972776172000010
10673,Noddy Sp. (B),B4063,-16.606855213300001,145.972777202999993
10674,Noddy Sp. (B),B4064,-16.606859528800001,145.972773875999991
10675,Noddy Sp. (B),B4065,-16.606860522500000,145.972770400999991
10676,Noddy Sp. (B),B4066,-16.606861771700000,145.972772197000012
10677,Noddy Sp. (B),B4067,-16.606863986299999,145.972772520999996
10678,Noddy Sp. (B),B4068,-16.606864213400002,145.972774993999991
10679,Noddy Sp. (B),B4069,-16.606866172400000,145.972766838000013
10680,Noddy Sp. (B),B4070,-16.606872787600000,145.972767339000001
10681,Noddy Sp. (B),B4071,-16.606877017900000,145.972765159999994
10682,Noddy Sp. (B),B4072,-16.606882043199999,145.972758034000009
10683,Noddy Sp. (B),B4073,-16.606589201399999,145.973035847000006
10684,Noddy Sp. (B),B4074,-16.606590649299999,145.973054839000014
10685,Noddy Sp. (B),B4075,-16.606593374900001,145.973060285999992
10686,Noddy Sp. (B),B4076,-16.606595447499998,145.973061051999991
10687,Noddy Sp. (B),B4077,-16.606593062599998,145.973063348000011
10688,Noddy Sp. (B),B4078,-16.606595986900000,145.973051481999988
10689,Noddy Sp. (B),B4079,-16.606594936400001,145.973049126000006
10690,Noddy Sp. (B),B4080,-16.606597832300000,145.973050481000001
10691,Noddy Sp. (B),B4081,-16.606599819700001,145.973049362000012
10692,Noddy Sp. (B),B4082,-16.606600415999999,145.973050981000000
10693,Noddy Sp. (B),B4083,-16.606602658900002,145.973055369000008
10694,Noddy Sp. (B),B4084,-16.606603425399999,145.973052040999988
10695,Noddy Sp. (B),B4085,-16.606603368700000,145.973047242000007
10696,Noddy Sp. (B),B4086,-16.606605441199999,145.973043531999991
10697,Noddy Sp. (B),B4087,-16.606603510599999,145.973036081999993
10698,Noddy Sp. (B),B4088,-16.606606378100000,145.973032254000003
10699,Noddy Sp. (B),B4089,-16.606613419199999,145.973027424999998
10700,Noddy Sp. (B),B4090,-16.606615662100001,145.973025806000010
10701,Noddy Sp. (B),B4091,-16.606619381400002,145.973026395000005
10702,Noddy Sp. (B),B4092,-16.606609359200000,145.973021418999991
10703,Noddy Sp. (B),B4093,-16.606612453899999,145.973029868999987
10704,Noddy Sp. (B),B4094,-16.606607201500001,145.973034756999994
10705,Noddy Sp. (B),B4095,-16.606605640000002,145.973037465999994
10706,Noddy Sp. (B),B4096,-16.606606945999999,145.973037613000002
10707,Noddy Sp. (B),B4097,-16.606603643800000,145.973039456999999
10708,Noddy Sp. (B),B4098,-16.606607018500000,145.973043832000002
10709,Noddy Sp. (B),B4099,-16.606608213700000,145.973043321999995
10710,Noddy Sp. (B),B4100,-16.606610516200000,145.973038855999988
10711,Noddy Sp. (B),B4101,-16.606630910100002,145.973023006999995
10712,Noddy Sp. (B),B4102,-16.606645610499999,145.972989557000005
10713,Noddy Sp. (B),B4103,-16.606643148800000,145.972995709999992
10714,Noddy Sp. (B),B4104,-16.606640064800001,145.972994835000009
10715,Noddy Sp. (B),B4105,-16.606632723800001,145.973000436999996
10716,Noddy Sp. (B),B4106,-16.606633438599999,145.972997077000002
10717,Noddy Sp. (B),B4107,-16.606624927500000,145.973000321000001
10718,Noddy Sp. (B),B4108,-16.606626089100001,145.973002011999995
10719,Noddy Sp. (B),B4109,-16.606627541200002,145.972999834000007
10720,Noddy Sp. (B),B4110,-16.606627764599999,145.973007803999991
10721,Noddy Sp. (B),B4111,-16.606631316400001,145.973008453000006
10722,Noddy Sp. (B),B4112,-16.606629261300000,145.973011071000002
10723,Noddy Sp. (B),B4113,-16.606623520199999,145.973009216999998
10724,Noddy Sp. (B),B4114,-16.606624458399999,145.973011372000002
10725,Noddy Sp. (B),B4115,-16.606625619999999,145.973012552999990
10726,Noddy Sp. (B),B4116,-16.606626066800001,145.973018784999994
10727,CRTE Runner (FRUN),FRUN869,-16.606642254099999,145.972989130999991
10728,CRTE Runner (FRUN),FRUN870,-16.606644238700000,145.972992462000008
10729,CRTE Runner (FRUN),FRUN871,-16.606659249500002,145.972998074999992
10730,CRTE Runner (FRUN),FRUN872,-16.606629805200001,145.973006720000001
10731,CRTE Runner (FRUN),FRUN873,-16.606634122900001,145.972999047000002
10732,CRTE Runner (FRUN),FRUN874,-16.606634880700000,145.972997399999997
10733,CRTE Runner (FRUN),FRUN875,-16.606639092300000,145.972997408999987
10734,CRTE Runner (FRUN),FRUN876,-16.606635746500000,145.972993468999988
10735,CRTE Runner (FRUN),FRUN877,-16.606634483499999,145.972995340000011
10736,CRTE Runner (FRUN),FRUN878,-16.606633040199998,145.972994591000003
10737,Crested Tern FS (FFS),FFS2796,-16.606621909299999,145.973006177999991
10738,Crested Tern FS (FFS),FFS2797,-16.606625853299999,145.973006177999991
10739,Crested Tern FS (FFS),FFS2798,-16.606626953999999,145.973009840999993
10740,Crested Tern FS (FFS),FFS2799,-16.606630622800001,145.973013693000013
10741,Crested Tern FS (FFS),FFS2800,-16.606626495400000,145.973015120000014
10742,Crested Tern FS (FFS),FFS2801,-16.606628324799999,145.973005333000003
10743,Crested Tern FS (FFS),FFS2802,-16.606629732100000,145.973000767999991
10744,Crested Tern FS (FFS),FFS2803,-16.606630237200001,145.972997961000004
10745,Crested Tern FS (FFS),FFS2804,-16.606630670200001,145.972995677999990
10746,Crested Tern FS (FFS),FFS2805,-16.606637140499998,145.972997504999995
10747,Crested Tern FS (FFS),FFS2806,-16.606635635699998,145.973001538999995
10748,Crested Tern FS (FFS),FFS2807,-16.606634045800000,145.973003247000008
10749,Crested Tern FS (FFS),FFS2808,-16.606640802899999,145.972998593999989
10750,Crested Tern FS (FFS),FFS2809,-16.606644522200000,145.972999477999991
10751,Crested Tern FS (FFS),FFS2810,-16.606644153100000,145.973001302999990
10752,Crested Tern FS (FFS),FFS2811,-16.606642222500000,145.973002452000003
10753,Crested Tern FS (FFS),FFS2812,-16.606639411800000,145.973000861999992
10754,Crested Tern FS (FFS),FFS2813,-16.606633506400001,145.973005690999997
10755,Crested Tern FS (FFS),FFS2814,-16.606644948100001,145.973008488000005
10756,Crested Tern FS (FFS),FFS2815,-16.606645941800000,145.973014465000006
10757,Crested Tern FS (FFS),FFS2816,-16.606654998600000,145.973000567000014
10758,Crested Tern FS (FFS),FFS2817,-16.606659200500001,145.973002658000013
10759,Crested Tern FS (FFS),FFS2818,-16.606645909899999,145.972996106000011
10760,Crested Tern FS (FFS),FFS2819,-16.606638130600000,145.972992807999987
10761,Crested Tern FS (FFS),FFS2820,-16.606637733199999,145.972990834999990
10762,CRTE Runner (FRUN),FRUN879,-16.606634881000002,145.972983929999998
10763,CRTE Runner (FRUN),FRUN880,-16.606630862700001,145.972989200999990
10764,CRTE Runner (FRUN),FRUN881,-16.606631913200001,145.972992675000000
10765,CRTE Runner (FRUN),FRUN882,-16.606629585099999,145.972993793999990
